,target
11537,35.0
11538,37.0
11539,40.0
11540,27.0
11541,31.0
11542,21.0
11543,24.0
11544,30.0
11545,37.0
11546,36.0
11547,31.0
11548,41.0
11549,36.0
11550,27.0
11551,27.0
11552,27.0
11553,50.0
11554,42.0
11555,38.0
11556,61.0
11557,57.0
11558,63.0
11559,70.0
11560,46.0
11561,54.0
11562,61.0
11563,62.0
11564,68.0
11565,88.0
11566,78.0
11567,46.0
11568,70.0
11569,53.0
11570,61.0
11571,100.0
11572,89.0
11573,55.0
11574,67.0
11575,61.0
11576,57.0
11577,68.0
11578,61.0
11579,57.0
11580,30.0
11581,58.0
11582,102.0
11583,57.0
11584,42.0
11585,63.0
11586,74.0
11587,53.0
11588,59.0
11589,87.0
11590,127.0
11591,106.0
11592,71.0
11593,63.0
11594,63.0
11595,43.0
11596,65.0
11597,63.0
11598,95.0
11599,72.0
11600,68.0
11601,55.0
11602,76.0
11603,90.0
11604,80.0
11605,74.0
11606,63.0
11607,63.0
11608,82.0
11609,70.0
11610,58.0
11611,63.0
11612,68.0
11613,50.0
11614,17.0
11615,50.0
11616,74.0
11617,85.0
11618,42.0
11619,57.0
11620,99.0
11621,112.0
11622,68.0
11623,30.0
11624,30.0
11625,65.0
11626,104.0
11627,65.0
11628,102.0
11629,68.0
11630,21.0
11631,38.0
11632,74.0
11633,127.0
11634,53.0
11635,53.0
11636,42.0
11637,57.0
11638,34.0
11639,25.0
11640,17.0
11641,30.0
11642,13.0
11643,30.0
11644,50.0
11645,59.0
11646,21.0
11647,30.0
11648,55.0
11649,55.0
11650,57.0
11651,74.0
11652,72.0
11653,25.0
11654,46.0
11655,42.0
11656,53.0
11657,95.0
11658,85.0
11659,70.0
11660,38.0
11661,30.0
11662,38.0
11663,65.0
11664,78.0
11665,85.0
11666,93.0
11667,107.0
11668,114.0
11669,82.0
11670,87.0
11671,99.0
11672,91.0
11673,107.0
11674,85.0
11675,119.0
11676,124.0
11677,147.0
11678,114.0
11679,107.0
11680,93.0
11681,85.0
11682,78.0
11683,70.0
11684,61.0
11685,65.0
11686,57.0
11687,53.0
11688,55.0
11689,57.0
11690,61.0
11691,68.0
11692,97.0
11693,97.0
11694,89.0
11695,74.0
11696,76.0
11697,78.0
11698,104.0
11699,91.0
11700,70.0
11701,59.0
11702,57.0
11703,61.0
11704,53.0
11705,59.0
11706,82.0
11707,107.0
11708,122.0
11709,89.0
11710,72.0
11711,68.0
11712,102.0
11713,95.0
11714,70.0
11715,65.0
11716,61.0
11717,65.0
11718,57.0
11719,57.0
11720,59.0
11721,57.0
11722,61.0
11723,61.0
11724,80.0
11725,74.0
11726,59.0
11727,55.0
11728,55.0
11729,74.0
11730,80.0
11731,78.0
11732,61.0
11733,55.0
11734,61.0
11735,57.0
11736,53.0
11737,53.0
11738,55.0
11739,55.0
11740,53.0
11741,46.0
11742,53.0
11743,53.0
11744,53.0
11745,53.0
11746,57.0
11747,12.0
11748,10.0
11749,14.0
11750,30.0
11751,8.0
11752,18.0
11753,22.0
11754,39.0
11755,16.0
11756,20.0
11757,17.0
11758,19.0
11759,6.0
11760,16.0
11761,15.0
11762,17.0
11763,10.0
11764,15.0
11765,19.0
11766,11.0
11767,18.0
11768,18.0
11769,31.0
11770,27.0
11771,14.0
11772,68.0
11773,76.0
11774,46.0
11775,25.0
11776,53.0
11777,42.0
11778,21.0
11779,30.0
11780,30.0
11781,38.0
11782,34.0
11783,38.0
11784,34.0
11785,34.0
11786,34.0
11787,34.0
11788,38.0
11789,25.0
11790,25.0
11791,25.0
11792,50.0
11793,112.0
11794,70.0
11795,50.0
11796,50.0
11797,104.0
11798,109.0
11799,97.0
11800,109.0
11801,153.0
11802,63.0
11803,30.0
11804,46.0
11805,89.0
11806,91.0
11807,89.0
11808,127.0
11809,68.0
11810,50.0
11811,50.0
11812,59.0
11813,61.0
11814,87.0
11815,55.0
11816,34.0
11817,46.0
11818,53.0
11819,46.0
11820,42.0
11821,38.0
11822,78.0
11823,76.0
11824,91.0
11825,34.0
11826,30.0
11827,25.0
11828,61.0
11829,70.0
11830,91.0
11831,85.0
11832,70.0
11833,21.0
11834,25.0
11835,34.0
11836,46.0
11837,70.0
11838,50.0
11839,46.0
11840,50.0
11841,42.0
11842,50.0
11843,59.0
11844,55.0
11845,38.0
11846,38.0
11847,42.0
11848,55.0
11849,70.0
11850,63.0
11851,93.0
11852,93.0
11853,68.0
11854,87.0
11855,82.0
11856,93.0
11857,82.0
11858,162.0
11859,70.0
11860,151.0
11861,157.0
11862,95.0
11863,102.0
11864,154.0
11865,114.0
11866,147.0
11867,59.0
11868,21.0
11869,107.0
11870,117.0
11871,147.0
11872,87.0
11873,46.0
11874,65.0
11875,46.0
11876,17.0
11877,34.0
11878,72.0
11879,80.0
11880,53.0
11881,55.0
11882,50.0
11883,65.0
11884,72.0
11885,46.0
11886,59.0
11887,63.0
11888,68.0
11889,95.0
11890,68.0
11891,42.0
11892,34.0
11893,34.0
11894,38.0
11895,59.0
11896,25.0
11897,68.0
11898,63.0
11899,57.0
11900,76.0
11901,76.0
11902,57.0
11903,30.0
11904,34.0
11905,102.0
11906,70.0
11907,55.0
11908,21.0
11909,64.0
11910,95.0
11911,52.0
11912,153.0
11913,138.0
11914,151.0
11915,142.0
11916,171.0
11917,155.0
11918,88.0
11919,156.0
11920,160.0
11921,95.0
11922,79.0
11923,115.0
11924,163.0
11925,84.0
11926,89.0
11927,102.0
11928,69.0
11929,61.0
11930,79.0
11931,84.0
11932,68.0
11933,164.0
11934,99.0
11935,51.0
11936,82.0
11937,62.0
11938,43.0
11939,69.0
11940,28.0
11941,43.0
11942,48.0
11943,85.0
11944,55.0
11945,76.0
11946,62.0
11947,39.0
11948,55.0
11949,62.0
11950,64.0
11951,67.0
11952,27.0
11953,80.0
11954,79.0
11955,79.0
11956,49.0
11957,63.0
11958,68.0
11959,25.0
11960,68.0
11961,51.0
11962,28.0
11963,18.0
11964,51.0
11965,33.0
11966,73.0
11967,31.0
11968,52.0
11969,57.0
11970,13.0
11971,62.0
11972,44.0
11973,67.0
11974,40.0
11975,14.0
11976,56.0
11977,27.0
11978,35.0
11979,35.0
11980,17.0
11981,21.0
11982,33.0
11983,32.0
11984,12.0
11985,36.0
11986,22.0
11987,15.0
11988,17.0
11989,31.0
11990,30.0
11991,18.0
11992,44.0
11993,28.0
11994,30.0
11995,52.0
11996,64.0
11997,62.0
11998,74.0
11999,60.0
12000,58.0
12001,37.0
12002,54.0
12003,70.0
12004,61.0
12005,33.0
12006,48.0
12007,52.0
12008,52.0
12009,42.0
12010,53.0
12011,50.0
12012,55.0
12013,55.0
12014,50.0
12015,50.0
12016,59.0
12017,53.0
12018,55.0
12019,70.0
12020,50.0
12021,50.0
12022,55.0
12023,61.0
12024,53.0
12025,55.0
12026,55.0
12027,34.0
12028,63.0
12029,65.0
12030,65.0
12031,63.0
12032,57.0
12033,38.0
12034,50.0
12035,57.0
12036,50.0
12037,38.0
12038,38.0
12039,61.0
12040,61.0
12041,59.0
12042,53.0
12043,68.0
12044,70.0
12045,63.0
12046,53.0
12047,38.0
12048,53.0
12049,38.0
12050,30.0
12051,34.0
12052,34.0
12053,46.0
12054,50.0
12055,42.0
12056,61.0
12057,53.0
12058,42.0
12059,55.0
12060,38.0
12061,42.0
12062,53.0
12063,46.0
12064,38.0
12065,46.0
12066,46.0
12067,97.0
12068,63.0
12069,34.0
12070,46.0
12071,60.0
12072,24.0
12073,102.0
12074,116.0
12075,109.0
12076,121.0
12077,146.0
12078,128.0
12079,119.0
12080,131.0
12081,83.0
12082,74.0
12083,97.0
12084,107.0
12085,134.0
12086,152.0
12087,153.0
12088,151.0
12089,135.0
12090,102.0
12091,78.0
12092,95.0
12093,113.0
12094,109.0
12095,115.0
12096,123.0
12097,122.0
12098,129.0
12099,138.0
12100,99.0
12101,111.0
12102,109.0
12103,125.0
12104,136.0
12105,140.0
12106,165.0
12107,162.0
12108,162.0
12109,122.0
12110,92.0
12111,86.0
12112,65.0
12113,57.0
12114,72.0
12115,68.0
12116,60.0
12117,70.0
12118,65.0
12119,59.0
12120,78.0
12121,108.0
12122,105.0
12123,95.0
12124,47.0
12125,44.0
12126,64.0
12127,75.0
12128,94.0
12129,100.0
12130,77.0
12131,65.0
12132,73.0
12133,61.0
12134,78.0
12135,92.0
12136,88.0
12137,67.0
12138,84.0
12139,102.0
12140,112.0
12141,65.0
12142,72.0
12143,68.0
12144,61.0
12145,76.0
12146,70.0
12147,63.0
12148,28.0
12149,17.0
12150,8.0
12151,14.0
12152,17.0
12153,14.0
12154,25.0
12155,24.0
12156,42.0
12157,21.0
12158,17.0
12159,27.0
12160,20.0
12161,17.0
12162,14.0
12163,15.0
12164,9.0
12165,13.0
12166,17.0
12167,18.0
12168,16.0
12169,17.0
12170,16.0
12171,30.0
12172,60.0
12173,65.0
12174,18.0
12175,13.0
12176,17.0
12177,21.0
12178,19.0
12179,16.0
12180,25.0
12181,23.0
12182,40.0
12183,54.0
12184,95.0
12185,95.0
12186,17.0
12187,17.0
12188,18.0
12189,17.0
12190,19.0
12191,30.0
12192,21.0
12193,46.0
12194,17.0
12195,34.0
12196,21.0
12197,91.0
12198,59.0
12199,11.0
12200,24.0
12201,26.0
12202,37.0
12203,25.0
12204,38.0
12205,74.0
12206,22.0
12207,27.0
12208,29.0
12209,25.0
12210,37.0
12211,17.0
12212,12.0
12213,16.0
12214,16.0
12215,26.0
12216,40.0
12217,53.0
12218,26.0
12219,16.0
12220,20.0
12221,26.0
12222,45.0
12223,39.0
12224,52.0
12225,48.0
12226,58.0
12227,26.0
12228,21.0
12229,35.0
12230,45.0
12231,59.0
12232,81.0
12233,26.0
12234,25.0
12235,27.0
12236,39.0
12237,38.0
12238,61.0
12239,55.0
12240,25.0
12241,30.0
12242,25.0
12243,17.0
12244,34.0
12245,25.0
12246,34.0
12247,25.0
12248,17.0
12249,61.0
12250,55.0
12251,17.0
12252,17.0
12253,21.0
12254,50.0
12255,42.0
12256,53.0
12257,17.0
12258,50.0
12259,21.0
12260,34.0
12261,38.0
12262,42.0
12263,25.0
12264,34.0
12265,38.0
12266,53.0
12267,42.0
12268,55.0
12269,42.0
12270,46.0
12271,17.0
12272,42.0
12273,34.0
12274,42.0
12275,53.0
12276,46.0
12277,38.0
12278,38.0
12279,38.0
12280,46.0
12281,38.0
12282,30.0
12283,38.0
12284,55.0
12285,53.0
12286,38.0
12287,53.0
12288,53.0
12289,42.0
12290,21.0
12291,34.0
12292,42.0
12293,50.0
12294,187.0
12295,167.0
12296,177.0
12297,182.0
12298,188.0
12299,169.0
12300,164.0
12301,168.0
12302,175.0
12303,198.0
12304,220.0
12305,199.0
12306,182.0
12307,170.0
12308,168.0
12309,158.0
12310,164.0
12311,184.0
12312,168.0
12313,158.0
12314,178.0
12315,183.0
12316,161.0
12317,153.0
12318,154.0
12319,149.0
12320,163.0
12321,175.0
12322,162.0
12323,170.0
12324,165.0
12325,175.0
12326,174.0
12327,174.0
12328,172.0
12329,159.0
12330,173.0
12331,172.0
12332,168.0
12333,163.0
12334,151.0
12335,163.0
12336,174.0
12337,167.0
12338,113.0
12339,117.0
12340,157.0
12341,167.0
12342,170.0
12343,155.0
12344,134.0
12345,97.0
12346,95.0
12347,138.0
12348,155.0
12349,152.0
12350,151.0
12351,123.0
12352,75.0
12353,150.0
12354,160.0
12355,164.0
12356,108.0
12357,115.0
12358,59.0
12359,89.0
12360,95.0
12361,129.0
12362,93.0
12363,115.0
12364,94.0
12365,102.0
12366,111.0
12367,125.0
12368,107.0
12369,99.0
12370,164.0
12371,191.0
12372,163.0
12373,189.0
12374,180.0
12375,154.0
12376,70.0
12377,158.0
12378,154.0
12379,184.0
12380,158.0
12381,152.0
12382,157.0
12383,152.0
12384,178.0
12385,189.0
12386,169.0
12387,142.0
12388,162.0
12389,172.0
12390,158.0
12391,170.0
12392,154.0
12393,176.0
12394,134.0
12395,172.0
12396,169.0
12397,173.0
12398,114.0
12399,99.0
12400,117.0
12401,177.0
12402,152.0
12403,162.0
12404,160.0
12405,178.0
12406,173.0
12407,176.0
12408,189.0
12409,132.0
12410,168.0
12411,160.0
12412,151.0
12413,163.0
12414,139.0
12415,162.0
12416,156.0
12417,57.0
12418,78.0
12419,74.0
12420,68.0
12421,104.0
12422,61.0
12423,76.0
12424,82.0
12425,58.0
12426,77.0
12427,36.0
12428,37.0
12429,59.0
12430,49.0
12431,81.0
12432,85.0
12433,71.0
12434,78.0
12435,62.0
12436,58.0
12437,60.0
12438,32.0
12439,80.0
12440,63.0
12441,54.0
12442,48.0
12443,48.0
12444,60.0
12445,61.0
12446,60.0
12447,67.0
12448,28.0
12449,60.0
12450,54.0
12451,72.0
12452,80.0
12453,56.0
12454,67.0
12455,60.0
12456,62.0
12457,84.0
12458,90.0
12459,105.0
12460,71.0
12461,63.0
12462,60.0
12463,56.0
12464,72.0
12465,82.0
12466,37.0
12467,34.0
12468,51.0
12469,56.0
12470,64.0
12471,33.0
12472,25.0
12473,53.0
12474,55.0
12475,55.0
12476,51.0
12477,32.0
12478,50.0
12479,45.0
12480,60.0
12481,59.0
12482,55.0
12483,61.0
12484,56.0
12485,58.0
12486,55.0
12487,60.0
12488,121.0
12489,53.0
12490,36.0
12491,55.0
12492,56.0
12493,65.0
12494,62.0
12495,54.0
12496,47.0
12497,58.0
12498,70.0
12499,52.0
12500,30.0
12501,19.0
12502,26.0
12503,47.0
12504,41.0
12505,64.0
12506,87.0
12507,110.0
12508,103.0
12509,16.0
12510,29.0
12511,38.0
12512,44.0
12513,34.0
12514,20.0
12515,29.0
12516,19.0
12517,15.0
12518,12.0
12519,18.0
12520,20.0
12521,20.0
12522,27.0
12523,11.0
12524,20.0
12525,31.0
12526,23.0
12527,21.0
12528,16.0
12529,20.0
12530,33.0
12531,38.0
12532,32.0
12533,50.0
12534,58.0
12535,56.0
12536,52.0
12537,58.0
12538,27.0
12539,31.0
12540,34.0
12541,58.0
12542,61.0
12543,65.0
12544,78.0
12545,23.0
12546,61.0
12547,57.0
12548,17.0
12549,50.0
12550,42.0
12551,25.0
12552,17.0
12553,17.0
12554,21.0
12555,30.0
12556,21.0
12557,34.0
12558,34.0
12559,17.0
12560,63.0
12561,55.0
12562,21.0
12563,17.0
12564,17.0
12565,13.0
12566,53.0
12567,70.0
12568,55.0
12569,50.0
12570,21.0
12571,55.0
12572,21.0
12573,42.0
12574,42.0
12575,21.0
12576,42.0
12577,17.0
12578,25.0
12579,25.0
12580,25.0
12581,46.0
12582,50.0
12583,21.0
12584,30.0
12585,21.0
12586,17.0
12587,30.0
12588,34.0
12589,34.0
12590,46.0
12591,17.0
12592,17.0
12593,38.0
12594,30.0
12595,38.0
12596,21.0
12597,30.0
12598,17.0
12599,34.0
12600,38.0
12601,46.0
12602,46.0
12603,50.0
12604,21.0
12605,50.0
12606,50.0
12607,19.0
12608,20.0
12609,30.0
12610,40.0
12611,44.0
12612,54.0
12613,40.0
12614,37.0
12615,46.0
12616,33.0
12617,37.0
12618,37.0
12619,30.0
12620,43.0
12621,45.0
12622,29.0
12623,35.0
12624,18.0
12625,18.0
12626,26.0
12627,32.0
12628,19.0
12629,39.0
12630,37.0
12631,53.0
12632,14.0
12633,11.0
12634,27.0
12635,48.0
12636,71.0
12637,99.0
12638,52.0
12639,43.0
12640,64.0
12641,129.0
12642,143.0
12643,142.0
12644,157.0
12645,159.0
12646,116.0
12647,68.0
12648,59.0
12649,97.0
12650,81.0
12651,68.0
12652,116.0
12653,173.0
12654,153.0
12655,56.0
12656,135.0
12657,138.0
12658,93.0
12659,65.0
12660,55.0
12661,52.0
12662,51.0
12663,134.0
12664,58.0
12665,82.0
12666,133.0
12667,147.0
12668,82.0
12669,62.0
12670,91.0
12671,59.0
12672,54.0
12673,72.0
12674,151.0
12675,95.0
12676,97.0
12677,108.0
12678,116.0
12679,81.0
12680,65.0
12681,95.0
12682,86.0
12683,121.0
12684,106.0
12685,89.0
12686,79.0
12687,76.0
12688,64.0
12689,57.0
12690,76.0
12691,82.0
12692,70.0
12693,38.0
12694,61.0
12695,38.0
12696,63.0
12697,63.0
12698,46.0
12699,63.0
12700,46.0
12701,55.0
12702,61.0
12703,87.0
12704,55.0
12705,59.0
12706,50.0
12707,34.0
12708,50.0
12709,34.0
12710,65.0
12711,63.0
12712,55.0
12713,53.0
12714,65.0
12715,63.0
12716,61.0
12717,63.0
12718,30.0
12719,42.0
12720,53.0
12721,72.0
12722,74.0
12723,50.0
12724,70.0
12725,59.0
12726,21.0
12727,30.0
12728,65.0
12729,72.0
12730,72.0
12731,78.0
12732,85.0
12733,65.0
12734,63.0
12735,46.0
12736,53.0
12737,70.0
12738,85.0
12739,82.0
12740,53.0
12741,50.0
12742,57.0
12743,50.0
12744,61.0
12745,59.0
12746,82.0
12747,70.0
12748,93.0
12749,76.0
12750,61.0
12751,34.0
12752,55.0
12753,53.0
12754,55.0
12755,30.0
12756,50.0
12757,34.0
12758,12.0
12759,13.0
12760,12.0
12761,10.0
12762,10.0
12763,13.0
12764,33.0
12765,12.0
12766,12.0
12767,12.0
12768,12.0
12769,18.0
12770,25.0
12771,8.0
12772,14.0
12773,46.0
12774,50.0
12775,50.0
12776,12.0
12777,18.0
12778,20.0
12779,25.0
12780,51.0
12781,52.0
12782,15.0
12783,34.0
12784,40.0
12785,29.0
12786,10.0
12787,25.0
12788,10.0
12789,20.0
12790,19.0
12791,30.0
12792,45.0
12793,17.0
12794,20.0
12795,13.0
12796,14.0
12797,15.0
12798,22.0
12799,24.0
12800,33.0
12801,32.0
12802,11.0
12803,11.0
12804,19.0
12805,11.0
12806,10.0
12807,11.0
12808,18.0
12809,163.0
12810,134.0
12811,132.0
12812,134.0
12813,157.0
12814,161.0
12815,164.0
12816,184.0
12817,161.0
12818,161.0
12819,173.0
12820,177.0
12821,174.0
12822,175.0
12823,191.0
12824,185.0
12825,97.0
12826,122.0
12827,109.0
12828,129.0
12829,137.0
12830,109.0
12831,154.0
12832,163.0
12833,172.0
12834,171.0
12835,183.0
12836,151.0
12837,114.0
12838,122.0
12839,109.0
12840,137.0
12841,151.0
12842,153.0
12843,134.0
12844,147.0
12845,153.0
12846,132.0
12847,144.0
12848,124.0
12849,153.0
12850,114.0
12851,93.0
12852,114.0
12853,117.0
12854,102.0
12855,114.0
12856,95.0
12857,107.0
12858,99.0
12859,117.0
12860,109.0
12861,85.0
12862,85.0
12863,93.0
12864,80.0
12865,78.0
12866,99.0
12867,37.0
12868,43.0
12869,35.0
12870,54.0
12871,39.0
12872,54.0
12873,62.0
12874,62.0
12875,58.0
12876,48.0
12877,54.0
12878,45.0
12879,43.0
12880,51.0
12881,29.0
12882,43.0
12883,47.0
12884,56.0
12885,51.0
12886,44.0
12887,54.0
12888,59.0
12889,56.0
12890,40.0
12891,57.0
12892,51.0
12893,43.0
12894,22.0
12895,55.0
12896,54.0
12897,66.0
12898,66.0
12899,72.0
12900,60.0
12901,58.0
12902,58.0
12903,42.0
12904,39.0
12905,57.0
12906,52.0
12907,64.0
12908,32.0
12909,55.0
12910,68.0
12911,66.0
12912,68.0
12913,49.0
12914,42.0
12915,51.0
12916,57.0
12917,70.0
12918,68.0
12919,68.0
12920,59.0
12921,37.0
12922,51.0
12923,56.0
12924,58.0
12925,43.0
12926,63.0
12927,46.0
12928,51.0
12929,44.0
12930,49.0
12931,47.0
12932,52.0
12933,60.0
12934,57.0
12935,62.0
12936,50.0
12937,61.0
12938,65.0
12939,80.0
12940,88.0
12941,76.0
12942,58.0
12943,62.0
12944,65.0
12945,61.0
12946,95.0
12947,122.0
12948,78.0
12949,99.0
12950,25.0
12951,80.0
12952,87.0
12953,76.0
12954,50.0
12955,55.0
12956,63.0
12957,95.0
12958,76.0
12959,42.0
12960,102.0
12961,152.0
12962,76.0
12963,50.0
12964,42.0
12965,82.0
12966,72.0
12967,82.0
12968,93.0
12969,50.0
12970,85.0
12971,70.0
12972,38.0
12973,38.0
12974,53.0
12975,53.0
12976,80.0
12977,63.0
12978,46.0
12979,70.0
12980,89.0
12981,65.0
12982,55.0
12983,59.0
12984,42.0
12985,59.0
12986,63.0
12987,42.0
12988,63.0
12989,82.0
12990,76.0
12991,61.0
12992,59.0
12993,57.0
12994,57.0
12995,38.0
12996,50.0
12997,57.0
12998,68.0
12999,176.0
13000,103.0
13001,134.0
13002,155.0
13003,142.0
13004,152.0
13005,169.0
13006,159.0
13007,156.0
13008,154.0
13009,132.0
13010,146.0
13011,152.0
13012,143.0
13013,144.0
13014,157.0
13015,158.0
13016,157.0
13017,164.0
13018,142.0
13019,153.0
13020,151.0
13021,142.0
13022,139.0
13023,153.0
13024,155.0
13025,151.0
13026,154.0
13027,158.0
13028,154.0
13029,154.0
13030,154.0
13031,155.0
13032,157.0
13033,152.0
13034,157.0
13035,175.0
13036,174.0
13037,139.0
13038,153.0
13039,126.0
13040,80.0
13041,115.0
13042,108.0
13043,104.0
13044,103.0
13045,112.0
13046,112.0
13047,102.0
13048,93.0
13049,104.0
13050,112.0
13051,102.0
13052,74.0
13053,82.0
13054,93.0
13055,108.0
13056,133.0
13057,104.0
13058,97.0
13059,92.0
13060,93.0
13061,100.0
13062,122.0
13063,124.0
13064,63.0
13065,80.0
13066,87.0
13067,104.0
13068,114.0
13069,80.0
13070,98.0
13071,23.0
13072,25.0
13073,40.0
13074,16.0
13075,20.0
13076,35.0
13077,22.0
13078,37.0
13079,53.0
13080,29.0
13081,29.0
13082,30.0
13083,23.0
13084,26.0
13085,25.0
13086,21.0
13087,24.0
13088,26.0
13089,24.0
13090,26.0
13091,28.0
13092,26.0
13093,68.0
13094,95.0
13095,23.0
13096,13.0
13097,20.0
13098,23.0
13099,16.0
13100,21.0
13101,63.0
13102,30.0
13103,47.0
13104,63.0
13105,54.0
13106,139.0
13107,28.0
13108,48.0
13109,28.0
13110,40.0
13111,26.0
13112,24.0
13113,85.0
13114,114.0
13115,23.0
13116,23.0
13117,23.0
13118,109.0
13119,23.0
13120,31.0
13121,48.0
13122,38.0
13123,54.0
13124,29.0
13125,23.0
13126,55.0
13127,28.0
13128,29.0
13129,51.0
13130,69.0
13131,32.0
13132,43.0
13133,74.0
13134,59.0
13135,62.0
13136,25.0
13137,26.0
13138,17.0
13139,53.0
13140,56.0
13141,29.0
13142,14.0
13143,15.0
13144,30.0
13145,101.0
13146,135.0
13147,137.0
13148,167.0
13149,23.0
13150,21.0
13151,33.0
13152,66.0
13153,85.0
13154,87.0
13155,63.0
13156,59.0
13157,65.0
13158,64.0
13159,82.0
13160,83.0
13161,58.0
13162,74.0
13163,79.0
13164,93.0
13165,56.0
13166,73.0
13167,70.0
13168,77.0
13169,85.0
13170,73.0
13171,63.0
13172,37.0
13173,60.0
13174,65.0
13175,75.0
13176,75.0
13177,86.0
13178,43.0
13179,45.0
13180,55.0
13181,57.0
13182,47.0
13183,69.0
13184,66.0
13185,56.0
13186,54.0
13187,54.0
13188,63.0
13189,58.0
13190,63.0
13191,72.0
13192,59.0
13193,50.0
13194,56.0
13195,73.0
13196,66.0
13197,59.0
13198,68.0
13199,59.0
13200,63.0
13201,60.0
13202,58.0
13203,44.0
13204,65.0
13205,43.0
13206,51.0
13207,23.0
13208,32.0
13209,28.0
13210,36.0
13211,37.0
13212,24.0
13213,47.0
13214,47.0
13215,36.0
13216,32.0
13217,26.0
13218,49.0
13219,45.0
13220,35.0
13221,27.0
13222,18.0
13223,25.0
13224,19.0
13225,30.0
13226,32.0
13227,33.0
13228,28.0
13229,27.0
13230,34.0
13231,27.0
13232,45.0
13233,23.0
13234,37.0
13235,21.0
13236,24.0
13237,33.0
13238,47.0
13239,59.0
13240,89.0
13241,66.0
13242,27.0
13243,19.0
13244,23.0
13245,20.0
13246,40.0
13247,25.0
13248,56.0
13249,72.0
13250,41.0
13251,49.0
13252,63.0
13253,55.0
13254,14.0
13255,56.0
13256,50.0
13257,67.0
13258,40.0
13259,32.0
13260,13.0
13261,27.0
13262,33.0
13263,26.0
13264,38.0
13265,25.0
13266,10.0
13267,18.0
13268,24.0
13269,23.0
13270,19.0
13271,9.0
13272,12.0
13273,17.0
13274,40.0
13275,20.0
13276,23.0
13277,22.0
13278,18.0
13279,15.0
13280,15.0
13281,8.0
13282,18.0
13283,22.0
13284,50.0
13285,35.0
13286,35.0
13287,57.0
13288,66.0
13289,66.0
13290,67.0
13291,61.0
13292,39.0
13293,23.0
13294,46.0
13295,63.0
13296,53.0
13297,29.0
13298,48.0
13299,30.0
13300,43.0
13301,48.0
13302,95.0
13303,102.0
13304,117.0
13305,82.0
13306,112.0
13307,152.0
13308,76.0
13309,104.0
13310,144.0
13311,156.0
13312,55.0
13313,114.0
13314,109.0
13315,153.0
13316,50.0
13317,91.0
13318,134.0
13319,185.0
13320,13.0
13321,13.0
13322,59.0
13323,76.0
13324,93.0
13325,107.0
13326,117.0
13327,107.0
13328,63.0
13329,91.0
13330,122.0
13331,46.0
13332,72.0
13333,80.0
13334,74.0
13335,93.0
13336,95.0
13337,91.0
13338,153.0
13339,85.0
13340,82.0
13341,95.0
13342,80.0
13343,68.0
13344,59.0
13345,112.0
13346,149.0
13347,38.0
13348,95.0
13349,72.0
13350,137.0
13351,80.0
13352,87.0
13353,68.0
13354,149.0
13355,153.0
13356,142.0
13357,99.0
13358,139.0
13359,127.0
13360,85.0
13361,50.0
13362,76.0
13363,114.0
13364,129.0
13365,74.0
13366,104.0
13367,156.0
13368,93.0
13369,38.0
13370,57.0
13371,89.0
13372,74.0
13373,76.0
13374,95.0
13375,97.0
13376,82.0
13377,104.0
13378,122.0
13379,157.0
13380,63.0
13381,127.0
13382,147.0
13383,89.0
13384,53.0
13385,42.0
13386,74.0
13387,93.0
13388,93.0
13389,82.0
13390,87.0
13391,78.0
13392,102.0
13393,50.0
13394,57.0
13395,53.0
13396,76.0
13397,53.0
13398,107.0
13399,82.0
13400,72.0
13401,87.0
13402,74.0
13403,107.0
13404,97.0
13405,55.0
13406,85.0
13407,87.0
13408,74.0
13409,87.0
13410,42.0
13411,38.0
13412,38.0
13413,34.0
13414,30.0
13415,42.0
13416,53.0
13417,53.0
13418,42.0
13419,46.0
13420,78.0
13421,50.0
13422,42.0
13423,50.0
13424,42.0
13425,38.0
13426,38.0
13427,38.0
13428,38.0
13429,38.0
13430,55.0
13431,55.0
13432,57.0
13433,50.0
13434,42.0
13435,46.0
13436,21.0
13437,38.0
13438,42.0
13439,42.0
13440,42.0
13441,50.0
13442,30.0
13443,25.0
13444,46.0
13445,42.0
13446,42.0
13447,46.0
13448,50.0
13449,42.0
13450,46.0
13451,42.0
13452,34.0
13453,42.0
13454,42.0
13455,34.0
13456,61.0
13457,57.0
13458,61.0
13459,63.0
13460,42.0
13461,30.0
13462,34.0
13463,46.0
13464,50.0
13465,42.0
13466,38.0
13467,34.0
13468,46.0
13469,38.0
13470,38.0
13471,42.0
13472,50.0
13473,46.0
13474,50.0
13475,46.0
13476,42.0
13477,13.0
13478,21.0
13479,21.0
13480,38.0
13481,30.0
13482,21.0
13483,25.0
13484,21.0
13485,17.0
13486,21.0
13487,22.0
13488,25.0
13489,28.0
13490,25.0
13491,17.0
13492,21.0
13493,13.0
13494,17.0
13495,17.0
13496,33.0
13497,30.0
13498,21.0
13499,18.0
13500,13.0
13501,21.0
13502,21.0
13503,16.0
13504,20.0
13505,34.0
13506,23.0
13507,17.0
13508,15.0
13509,17.0
13510,17.0
13511,17.0
13512,20.0
13513,18.0
13514,17.0
13515,35.0
13516,34.0
13517,25.0
13518,20.0
13519,21.0
13520,25.0
13521,38.0
13522,30.0
13523,25.0
13524,13.0
13525,17.0
13526,21.0
13527,24.0
13528,21.0
13529,20.0
13530,30.0
13531,20.0
13532,25.0
13533,17.0
13534,17.0
13535,13.0
