,target
16316,94.0
16317,99.0
16318,91.0
16319,86.0
16320,76.0
16321,19.0
16322,52.0
16323,55.0
16324,79.0
16325,76.0
16326,59.0
16327,46.0
16328,56.0
16329,49.0
16330,53.0
16331,34.0
16332,29.0
16333,45.0
16334,33.0
16335,18.0
16336,53.0
16337,44.0
16338,21.0
16339,32.0
16340,40.0
16341,40.0
16342,51.0
16343,52.0
16344,52.0
16345,44.0
16346,26.0
16347,53.0
16348,74.0
16349,56.0
16350,47.0
16351,55.0
16352,25.0
16353,17.0
16354,38.0
16355,40.0
16356,38.0
16357,34.0
16358,39.0
16359,32.0
16360,23.0
16361,49.0
16362,33.0
16363,49.0
16364,49.0
16365,36.0
16366,18.0
16367,15.0
16368,33.0
16369,33.0
16370,57.0
16371,68.0
16372,42.0
16373,48.0
16374,16.0
16375,33.0
16376,20.0
16377,37.0
16378,24.0
16379,28.0
16380,20.0
16381,20.0
16382,38.0
16383,18.0
16384,25.0
16385,41.0
16386,21.0
16387,21.0
16388,25.0
16389,48.0
16390,27.0
16391,24.0
16392,28.0
16393,23.0
16394,43.0
16395,56.0
16396,65.0
16397,57.0
16398,57.0
16399,62.0
16400,56.0
16401,32.0
16402,50.0
16403,48.0
16404,58.0
16405,74.0
16406,75.0
16407,51.0
16408,57.0
16409,25.0
16410,42.0
16411,60.0
16412,57.0
16413,45.0
16414,25.0
16415,17.0
16416,25.0
16417,25.0
16418,13.0
16419,27.0
16420,23.0
16421,34.0
16422,13.0
16423,24.0
16424,34.0
16425,46.0
16426,46.0
16427,30.0
16428,30.0
16429,17.0
16430,9.0
16431,21.0
16432,28.0
16433,17.0
16434,17.0
16435,30.0
16436,23.0
16437,23.0
16438,34.0
16439,30.0
16440,13.0
16441,25.0
16442,26.0
16443,25.0
16444,32.0
16445,34.0
16446,38.0
16447,9.0
16448,14.0
16449,28.0
16450,34.0
16451,41.0
16452,55.0
16453,13.0
16454,13.0
16455,21.0
16456,25.0
16457,34.0
16458,50.0
16459,42.0
16460,55.0
16461,17.0
16462,17.0
16463,29.0
16464,34.0
16465,22.0
16466,13.0
16467,25.0
16468,17.0
16469,28.0
16470,30.0
16471,54.0
16472,18.0
16473,19.0
16474,25.0
16475,34.0
16476,21.0
16477,28.0
16478,42.0
16479,40.0
16480,42.0
16481,50.0
16482,54.0
16483,50.0
16484,41.0
16485,38.0
16486,46.0
16487,59.0
16488,16.0
16489,16.0
16490,23.0
16491,46.0
16492,49.0
16493,61.0
16494,59.0
16495,58.0
16496,46.0
16497,35.0
16498,58.0
16499,23.0
16500,18.0
16501,25.0
16502,36.0
16503,11.0
16504,72.0
16505,38.0
16506,42.0
16507,55.0
16508,50.0
16509,61.0
16510,42.0
16511,30.0
16512,21.0
16513,42.0
16514,34.0
16515,38.0
16516,17.0
16517,25.0
16518,38.0
16519,30.0
16520,34.0
16521,42.0
16522,72.0
16523,89.0
16524,104.0
16525,93.0
16526,70.0
16527,87.0
16528,72.0
16529,34.0
16530,13.0
16531,34.0
16532,34.0
16533,21.0
16534,21.0
16535,46.0
16536,50.0
16537,30.0
16538,38.0
16539,76.0
16540,85.0
16541,55.0
16542,30.0
16543,34.0
16544,34.0
16545,30.0
16546,25.0
16547,34.0
16548,38.0
16549,17.0
16550,30.0
16551,30.0
16552,25.0
16553,30.0
16554,34.0
16555,30.0
16556,21.0
16557,17.0
16558,21.0
16559,17.0
16560,25.0
16561,38.0
16562,34.0
16563,46.0
16564,53.0
16565,50.0
16566,76.0
16567,38.0
16568,34.0
16569,30.0
16570,38.0
16571,50.0
16572,61.0
16573,76.0
16574,97.0
16575,112.0
16576,30.0
16577,25.0
16578,30.0
16579,34.0
16580,53.0
16581,34.0
16582,50.0
16583,115.0
16584,81.0
16585,29.0
16586,30.0
16587,57.0
16588,65.0
16589,56.0
16590,55.0
16591,26.0
16592,23.0
16593,59.0
16594,55.0
16595,53.0
16596,50.0
16597,50.0
16598,57.0
16599,37.0
16600,29.0
16601,49.0
16602,55.0
16603,83.0
16604,98.0
16605,84.0
16606,106.0
16607,106.0
16608,88.0
16609,34.0
16610,13.0
16611,18.0
16612,14.0
16613,11.0
16614,9.0
16615,7.0
16616,18.0
16617,18.0
16618,51.0
16619,60.0
16620,79.0
16621,78.0
16622,19.0
16623,14.0
16624,15.0
16625,21.0
16626,17.0
16627,30.0
16628,35.0
16629,17.0
16630,11.0
16631,15.0
16632,19.0
16633,20.0
16634,24.0
16635,18.0
16636,13.0
16637,19.0
16638,11.0
16639,14.0
16640,17.0
16641,30.0
16642,26.0
16643,10.0
16644,18.0
16645,25.0
16646,39.0
16647,14.0
16648,27.0
16649,37.0
16650,21.0
16651,16.0
16652,7.0
16653,10.0
16654,14.0
16655,35.0
16656,43.0
16657,43.0
16658,48.0
16659,63.0
16660,75.0
16661,79.0
16662,76.0
16663,29.0
16664,28.0
16665,40.0
16666,62.0
16667,57.0
16668,62.0
16669,82.0
16670,79.0
16671,25.0
16672,30.0
16673,48.0
16674,65.0
16675,74.0
16676,56.0
16677,76.0
16678,38.0
16679,34.0
16680,30.0
16681,13.0
16682,25.0
16683,34.0
16684,21.0
16685,21.0
16686,21.0
16687,25.0
16688,53.0
16689,38.0
16690,93.0
16691,57.0
16692,25.0
16693,21.0
16694,21.0
16695,17.0
16696,17.0
16697,21.0
16698,17.0
16699,13.0
16700,21.0
16701,38.0
16702,50.0
16703,57.0
16704,30.0
16705,30.0
16706,38.0
16707,38.0
16708,85.0
16709,152.0
16710,25.0
16711,78.0
16712,85.0
16713,17.0
16714,34.0
16715,65.0
16716,72.0
16717,74.0
16718,61.0
16719,38.0
16720,25.0
16721,42.0
16722,34.0
16723,30.0
16724,25.0
16725,13.0
16726,42.0
16727,114.0
16728,190.0
16729,129.0
16730,34.0
16731,21.0
16732,25.0
16733,21.0
16734,38.0
16735,68.0
16736,30.0
16737,34.0
16738,21.0
16739,21.0
16740,57.0
16741,55.0
16742,46.0
16743,50.0
16744,46.0
16745,34.0
16746,17.0
16747,13.0
16748,17.0
16749,13.0
16750,21.0
16751,57.0
16752,38.0
16753,13.0
16754,17.0
16755,13.0
16756,55.0
16757,50.0
16758,42.0
16759,34.0
16760,9.0
16761,9.0
16762,9.0
16763,9.0
16764,9.0
16765,13.0
16766,17.0
16767,21.0
16768,63.0
16769,72.0
16770,50.0
16771,42.0
16772,42.0
16773,55.0
16774,82.0
16775,78.0
16776,42.0
16777,63.0
16778,63.0
16779,50.0
16780,50.0
16781,34.0
16782,34.0
16783,30.0
16784,34.0
16785,25.0
16786,25.0
16787,34.0
16788,42.0
16789,57.0
16790,61.0
16791,46.0
16792,38.0
16793,34.0
16794,25.0
16795,25.0
16796,34.0
16797,30.0
16798,25.0
16799,30.0
16800,59.0
16801,61.0
16802,42.0
16803,65.0
16804,68.0
16805,50.0
16806,30.0
16807,34.0
16808,34.0
16809,57.0
16810,46.0
16811,46.0
16812,59.0
16813,50.0
16814,25.0
16815,30.0
16816,61.0
16817,59.0
16818,68.0
16819,68.0
16820,72.0
16821,59.0
16822,59.0
16823,25.0
16824,61.0
16825,25.0
16826,21.0
16827,25.0
16828,25.0
16829,25.0
16830,25.0
16831,46.0
16832,38.0
16833,42.0
16834,46.0
16835,59.0
16836,34.0
16837,42.0
16838,46.0
16839,21.0
16840,25.0
16841,63.0
16842,61.0
16843,57.0
16844,42.0
16845,34.0
16846,38.0
16847,34.0
16848,42.0
16849,38.0
16850,50.0
16851,46.0
16852,55.0
16853,30.0
16854,21.0
16855,21.0
16856,30.0
16857,42.0
16858,42.0
16859,59.0
16860,42.0
16861,59.0
16862,42.0
16863,57.0
16864,53.0
16865,30.0
16866,21.0
16867,38.0
16868,46.0
16869,34.0
16870,46.0
16871,21.0
16872,42.0
16873,46.0
16874,30.0
16875,42.0
16876,63.0
16877,57.0
16878,70.0
16879,97.0
16880,91.0
16881,93.0
16882,78.0
16883,74.0
16884,30.0
16885,17.0
16886,42.0
16887,38.0
16888,17.0
16889,25.0
16890,30.0
16891,38.0
16892,38.0
16893,42.0
16894,63.0
16895,57.0
16896,55.0
16897,25.0
16898,50.0
16899,30.0
16900,34.0
16901,42.0
16902,50.0
16903,42.0
16904,17.0
16905,30.0
16906,34.0
16907,42.0
16908,30.0
16909,38.0
16910,38.0
16911,13.0
16912,17.0
16913,25.0
16914,30.0
16915,30.0
16916,53.0
16917,50.0
16918,34.0
16919,21.0
16920,46.0
16921,46.0
16922,42.0
16923,42.0
16924,74.0
16925,42.0
16926,42.0
16927,21.0
16928,21.0
16929,25.0
16930,34.0
16931,21.0
16932,25.0
16933,34.0
16934,55.0
16935,68.0
16936,55.0
16937,74.0
16938,34.0
16939,30.0
16940,30.0
16941,46.0
16942,55.0
16943,70.0
16944,89.0
16945,117.0
16946,21.0
16947,21.0
16948,34.0
16949,55.0
16950,38.0
16951,50.0
16952,38.0
16953,25.0
16954,46.0
16955,17.0
16956,13.0
16957,17.0
16958,30.0
16959,13.0
16960,17.0
16961,25.0
16962,13.0
16963,13.0
16964,38.0
16965,50.0
16966,25.0
16967,17.0
16968,21.0
16969,21.0
16970,17.0
16971,17.0
16972,34.0
16973,55.0
16974,59.0
16975,50.0
16976,34.0
16977,30.0
16978,13.0
16979,13.0
16980,17.0
16981,30.0
16982,42.0
16983,65.0
16984,53.0
16985,17.0
16986,13.0
16987,13.0
16988,17.0
16989,17.0
16990,21.0
16991,42.0
16992,25.0
16993,42.0
16994,42.0
16995,46.0
16996,25.0
16997,25.0
16998,46.0
16999,13.0
17000,25.0
17001,13.0
17002,17.0
17003,30.0
17004,42.0
17005,46.0
17006,50.0
17007,25.0
17008,25.0
17009,13.0
17010,13.0
17011,21.0
17012,34.0
17013,30.0
17014,63.0
17015,25.0
17016,17.0
17017,21.0
17018,13.0
17019,30.0
17020,34.0
17021,30.0
17022,25.0
17023,30.0
17024,21.0
17025,13.0
17026,13.0
17027,21.0
17028,42.0
17029,21.0
17030,38.0
17031,21.0
17032,13.0
17033,17.0
17034,25.0
17035,30.0
17036,25.0
17037,53.0
17038,17.0
17039,21.0
17040,13.0
17041,13.0
17042,13.0
17043,17.0
17044,21.0
17045,17.0
17046,17.0
17047,57.0
17048,59.0
17049,30.0
17050,59.0
17051,61.0
17052,72.0
17053,57.0
17054,61.0
17055,34.0
17056,85.0
17057,74.0
17058,65.0
17059,46.0
17060,42.0
17061,42.0
17062,25.0
17063,34.0
17064,21.0
17065,30.0
17066,42.0
17067,42.0
17068,42.0
17069,59.0
17070,63.0
17071,63.0
17072,42.0
17073,38.0
17074,46.0
17075,13.0
17076,13.0
17077,21.0
17078,21.0
17079,46.0
17080,21.0
17081,50.0
17082,38.0
17083,46.0
17084,50.0
17085,25.0
17086,55.0
17087,50.0
17088,42.0
17089,30.0
17090,59.0
17091,55.0
17092,30.0
17093,21.0
17094,25.0
17095,21.0
17096,42.0
17097,25.0
17098,57.0
17099,53.0
17100,59.0
17101,21.0
17102,25.0
17103,30.0
17104,57.0
17105,42.0
17106,25.0
17107,17.0
17108,9.0
17109,17.0
17110,34.0
17111,21.0
17112,30.0
17113,30.0
17114,30.0
17115,50.0
17116,21.0
17117,34.0
17118,38.0
17119,42.0
17120,42.0
17121,21.0
17122,34.0
17123,65.0
17124,70.0
17125,46.0
17126,50.0
17127,70.0
17128,59.0
17129,61.0
17130,25.0
17131,65.0
17132,78.0
17133,87.0
17134,72.0
17135,25.0
17136,46.0
17137,30.0
17138,38.0
17139,53.0
17140,34.0
17141,46.0
17142,53.0
17143,43.0
17144,22.0
17145,33.0
17146,38.0
17147,35.0
17148,33.0
17149,34.0
17150,33.0
17151,28.0
17152,45.0
17153,49.0
17154,50.0
17155,40.0
17156,25.0
17157,19.0
17158,29.0
17159,25.0
17160,25.0
17161,36.0
17162,63.0
17163,69.0
17164,25.0
17165,22.0
17166,26.0
17167,18.0
17168,19.0
17169,33.0
17170,45.0
17171,52.0
17172,41.0
17173,50.0
17174,53.0
17175,17.0
17176,40.0
17177,29.0
17178,29.0
17179,50.0
17180,33.0
17181,38.0
17182,28.0
17183,29.0
17184,19.0
17185,17.0
17186,30.0
17187,51.0
17188,41.0
17189,24.0
17190,20.0
17191,21.0
17192,35.0
17193,43.0
17194,58.0
17195,40.0
17196,49.0
17197,17.0
17198,25.0
17199,18.0
17200,21.0
17201,51.0
17202,42.0
17203,16.0
17204,23.0
17205,25.0
17206,19.0
17207,20.0
17208,36.0
17209,37.0
17210,25.0
17211,34.0
17212,20.0
17213,17.0
17214,20.0
17215,20.0
17216,21.0
17217,21.0
17218,24.0
17219,38.0
17220,18.0
17221,21.0
17222,15.0
17223,14.0
17224,22.0
17225,25.0
17226,25.0
17227,25.0
17228,13.0
17229,23.0
17230,13.0
17231,17.0
17232,12.0
17233,10.0
17234,13.0
17235,53.0
17236,19.0
17237,17.0
17238,18.0
17239,17.0
17240,28.0
17241,34.0
17242,24.0
17243,10.0
17244,23.0
17245,18.0
17246,17.0
17247,22.0
17248,17.0
17249,33.0
17250,32.0
17251,23.0
17252,22.0
17253,32.0
17254,29.0
17255,22.0
17256,18.0
17257,18.0
17258,19.0
17259,20.0
17260,36.0
17261,12.0
17262,12.0
17263,8.0
17264,19.0
17265,19.0
17266,13.0
17267,13.0
17268,14.0
17269,21.0
17270,25.0
17271,21.0
17272,19.0
17273,23.0
17274,22.0
17275,16.0
17276,24.0
17277,18.0
17278,31.0
17279,22.0
17280,19.0
17281,32.0
17282,24.0
17283,16.0
17284,16.0
17285,25.0
17286,13.0
17287,29.0
17288,15.0
17289,5.0
17290,8.0
17291,13.0
17292,16.0
17293,12.0
17294,13.0
17295,25.0
17296,10.0
17297,10.0
17298,11.0
17299,15.0
17300,27.0
17301,38.0
17302,29.0
17303,15.0
17304,35.0
17305,15.0
17306,13.0
17307,16.0
17308,29.0
17309,25.0
17310,18.0
17311,24.0
17312,24.0
17313,15.0
17314,21.0
17315,17.0
17316,19.0
17317,33.0
17318,50.0
17319,60.0
17320,64.0
17321,59.0
17322,8.0
17323,8.0
17324,18.0
17325,16.0
17326,28.0
17327,21.0
17328,20.0
17329,35.0
17330,50.0
17331,53.0
17332,9.0
17333,24.0
17334,33.0
17335,30.0
17336,12.0
17337,38.0
17338,38.0
17339,15.0
17340,28.0
17341,51.0
17342,38.0
17343,18.0
17344,15.0
17345,23.0
17346,41.0
17347,16.0
17348,21.0
17349,58.0
17350,70.0
17351,78.0
17352,29.0
17353,17.0
17354,18.0
17355,8.0
17356,10.0
17357,20.0
17358,48.0
17359,59.0
17360,43.0
17361,40.0
17362,58.0
17363,18.0
17364,35.0
17365,19.0
17366,17.0
17367,34.0
17368,46.0
17369,42.0
17370,34.0
17371,39.0
17372,17.0
17373,20.0
17374,42.0
17375,45.0
17376,45.0
17377,16.0
17378,15.0
17379,17.0
17380,35.0
17381,56.0
17382,44.0
17383,59.0
17384,62.0
17385,8.0
17386,16.0
17387,18.0
17388,19.0
17389,39.0
17390,53.0
17391,16.0
17392,14.0
17393,26.0
17394,14.0
17395,23.0
17396,36.0
17397,43.0
17398,20.0
17399,29.0
17400,25.0
17401,15.0
17402,18.0
17403,20.0
17404,28.0
17405,20.0
17406,20.0
17407,49.0
17408,14.0
17409,25.0
17410,23.0
17411,8.0
17412,25.0
17413,29.0
17414,18.0
17415,29.0
17416,10.0
17417,10.0
17418,21.0
17419,21.0
17420,11.0
17421,3.0
17422,13.0
17423,42.0
17424,63.0
17425,57.0
17426,25.0
17427,25.0
17428,30.0
17429,25.0
17430,21.0
17431,30.0
17432,30.0
17433,61.0
17434,38.0
17435,46.0
17436,34.0
17437,30.0
17438,57.0
17439,21.0
17440,25.0
17441,65.0
17442,55.0
17443,53.0
17444,50.0
17445,38.0
17446,30.0
17447,21.0
17448,17.0
17449,17.0
17450,21.0
17451,17.0
17452,17.0
17453,21.0
17454,55.0
17455,72.0
17456,42.0
17457,55.0
17458,17.0
17459,30.0
17460,53.0
17461,21.0
17462,38.0
17463,42.0
17464,42.0
17465,50.0
17466,53.0
17467,55.0
17468,46.0
17469,34.0
17470,34.0
17471,42.0
17472,55.0
17473,38.0
17474,55.0
17475,50.0
17476,50.0
17477,59.0
17478,42.0
17479,21.0
17480,25.0
17481,34.0
17482,38.0
17483,42.0
17484,34.0
17485,30.0
17486,46.0
17487,55.0
17488,46.0
17489,21.0
17490,46.0
17491,30.0
17492,25.0
17493,42.0
17494,57.0
17495,34.0
17496,38.0
17497,30.0
17498,42.0
17499,59.0
17500,59.0
17501,38.0
17502,42.0
17503,61.0
17504,46.0
17505,53.0
17506,42.0
17507,59.0
17508,46.0
17509,25.0
17510,25.0
17511,42.0
17512,25.0
17513,13.0
17514,38.0
17515,50.0
17516,59.0
17517,44.0
17518,75.0
17519,70.0
17520,56.0
17521,18.0
17522,65.0
17523,84.0
17524,70.0
17525,60.0
17526,76.0
17527,19.0
17528,47.0
17529,71.0
17530,80.0
17531,73.0
17532,86.0
17533,66.0
17534,70.0
17535,56.0
17536,42.0
17537,38.0
17538,10.0
17539,50.0
17540,65.0
17541,61.0
17542,22.0
17543,16.0
17544,31.0
17545,17.0
17546,23.0
17547,8.0
17548,14.0
17549,53.0
17550,28.0
17551,28.0
17552,32.0
17553,36.0
17554,34.0
17555,54.0
17556,55.0
17557,51.0
17558,69.0
17559,35.0
17560,52.0
17561,57.0
17562,68.0
17563,27.0
17564,18.0
17565,27.0
17566,46.0
17567,58.0
17568,35.0
17569,62.0
17570,56.0
17571,51.0
17572,25.0
17573,86.0
17574,43.0
17575,54.0
17576,66.0
17577,112.0
17578,71.0
17579,58.0
17580,38.0
17581,17.0
17582,15.0
17583,17.0
17584,8.0
17585,26.0
17586,46.0
17587,74.0
17588,65.0
17589,11.0
17590,30.0
17591,19.0
17592,15.0
17593,21.0
17594,30.0
17595,56.0
17596,64.0
17597,62.0
17598,71.0
17599,65.0
17600,9.0
17601,24.0
17602,50.0
17603,48.0
17604,58.0
17605,378.0
17606,311.0
17607,400.0
17608,229.0
17609,182.0
17610,196.0
17611,187.0
17612,194.0
17613,213.0
17614,205.0
17615,192.0
17616,167.0
17617,174.0
17618,190.0
17619,225.0
17620,349.0
17621,340.0
17622,334.0
17623,211.0
17624,178.0
17625,165.0
17626,186.0
17627,197.0
17628,216.0
17629,299.0
17630,278.0
17631,187.0
17632,167.0
17633,197.0
17634,174.0
17635,30.0
17636,38.0
17637,33.0
17638,38.0
17639,33.0
17640,33.0
17641,33.0
17642,37.0
17643,30.0
17644,30.0
17645,50.0
17646,163.0
17647,170.0
17648,157.0
17649,164.0
17650,178.0
17651,193.0
17652,192.0
17653,177.0
17654,174.0
17655,83.0
17656,169.0
17657,183.0
17658,209.0
17659,196.0
17660,196.0
17661,190.0
17662,198.0
17663,88.0
17664,131.0
17665,167.0
17666,159.0
17667,197.0
17668,100.0
17669,76.0
17670,67.0
17671,101.0
17672,93.0
17673,163.0
17674,152.0
17675,70.0
17676,93.0
17677,110.0
17678,152.0
17679,174.0
17680,166.0
17681,168.0
17682,164.0
17683,163.0
17684,152.0
17685,152.0
17686,132.0
17687,153.0
17688,85.0
17689,98.0
17690,56.0
17691,53.0
17692,85.0
17693,98.0
17694,99.0
17695,72.0
17696,59.0
17697,80.0
17698,101.0
17699,88.0
17700,45.0
17701,21.0
17702,29.0
17703,28.0
17704,32.0
17705,25.0
17706,19.0
17707,14.0
17708,14.0
17709,27.0
17710,40.0
17711,27.0
17712,24.0
17713,19.0
17714,26.0
17715,17.0
17716,24.0
17717,31.0
17718,31.0
17719,63.0
17720,81.0
17721,88.0
17722,69.0
17723,69.0
17724,41.0
17725,22.0
17726,8.0
17727,11.0
17728,5.0
17729,5.0
17730,6.0
17731,13.0
17732,25.0
17733,14.0
17734,24.0
17735,30.0
17736,40.0
17737,29.0
17738,13.0
17739,18.0
17740,12.0
17741,15.0
17742,11.0
17743,17.0
17744,19.0
17745,13.0
17746,11.0
17747,13.0
17748,13.0
17749,14.0
17750,18.0
17751,17.0
17752,14.0
17753,17.0
17754,10.0
17755,11.0
17756,12.0
17757,23.0
17758,23.0
17759,8.0
17760,16.0
17761,21.0
17762,16.0
17763,5.0
17764,22.0
17765,29.0
17766,12.0
17767,10.0
17768,4.0
17769,8.0
17770,11.0
17771,19.0
17772,30.0
17773,25.0
17774,29.0
17775,38.0
17776,53.0
17777,66.0
17778,70.0
17779,23.0
17780,21.0
17781,24.0
17782,53.0
17783,59.0
17784,63.0
17785,79.0
17786,80.0
17787,26.0
17788,22.0
17789,33.0
17790,63.0
17791,63.0
17792,46.0
17793,158.0
17794,172.0
17795,178.0
17796,154.0
17797,55.0
17798,55.0
17799,107.0
17800,59.0
17801,82.0
17802,104.0
17803,147.0
17804,117.0
17805,175.0
17806,169.0
17807,152.0
17808,114.0
17809,137.0
17810,171.0
17811,168.0
17812,166.0
17813,164.0
17814,164.0
17815,89.0
17816,107.0
17817,85.0
17818,124.0
17819,151.0
17820,139.0
17821,142.0
17822,154.0
17823,154.0
17824,154.0
17825,153.0
17826,153.0
17827,163.0
17828,82.0
17829,61.0
17830,72.0
17831,89.0
17832,107.0
17833,80.0
17834,78.0
17835,70.0
17836,68.0
17837,53.0
17838,50.0
17839,55.0
17840,65.0
17841,82.0
17842,102.0
17843,112.0
17844,114.0
17845,95.0
17846,107.0
17847,157.0
17848,132.0
17849,89.0
17850,42.0
17851,53.0
17852,80.0
17853,78.0
17854,76.0
17855,85.0
17856,132.0
17857,112.0
17858,95.0
17859,76.0
17860,114.0
17861,91.0
17862,99.0
17863,122.0
17864,142.0
17865,129.0
17866,87.0
17867,117.0
17868,127.0
17869,132.0
17870,93.0
17871,91.0
17872,112.0
17873,142.0
17874,119.0
17875,104.0
17876,95.0
17877,82.0
17878,38.0
17879,42.0
17880,42.0
17881,55.0
17882,72.0
17883,76.0
17884,91.0
17885,122.0
17886,119.0
17887,31.0
17888,81.0
17889,25.0
17890,16.0
17891,22.0
17892,42.0
17893,53.0
17894,22.0
17895,44.0
17896,29.0
17897,18.0
17898,27.0
17899,44.0
17900,55.0
17901,40.0
17902,22.0
17903,29.0
17904,20.0
17905,20.0
17906,31.0
17907,49.0
17908,53.0
17909,42.0
17910,31.0
17911,22.0
17912,27.0
17913,16.0
17914,18.0
17915,27.0
17916,51.0
17917,72.0
17918,88.0
17919,78.0
17920,25.0
17921,14.0
17922,35.0
17923,14.0
17924,18.0
17925,40.0
17926,54.0
17927,96.0
17928,38.0
17929,29.0
17930,25.0
17931,40.0
17932,51.0
17933,27.0
17934,27.0
17935,18.0
17936,25.0
17937,40.0
17938,51.0
17939,60.0
17940,56.0
17941,54.0
17942,29.0
17943,22.0
17944,18.0
17945,31.0
17946,31.0
17947,35.0
17948,64.0
17949,18.0
17950,14.0
17951,18.0
17952,20.0
17953,25.0
17954,22.0
17955,25.0
17956,20.0
17957,27.0
17958,18.0
17959,14.0
17960,14.0
17961,18.0
17962,22.0
17963,18.0
17964,27.0
17965,16.0
17966,18.0
17967,20.0
17968,25.0
17969,33.0
17970,42.0
17971,33.0
17972,18.0
17973,18.0
17974,18.0
17975,12.0
17976,18.0
17977,14.0
17978,18.0
17979,16.0
17980,20.0
17981,59.0
17982,71.0
17983,81.0
17984,106.0
17985,77.0
17986,75.0
17987,26.0
17988,37.0
17989,75.0
17990,120.0
17991,137.0
17992,117.0
17993,100.0
17994,130.0
17995,98.0
17996,55.0
17997,43.0
17998,37.0
17999,28.0
18000,37.0
18001,57.0
18002,82.0
18003,57.0
18004,100.0
18005,118.0
18006,141.0
18007,133.0
18008,124.0
18009,107.0
18010,56.0
18011,47.0
18012,93.0
18013,107.0
18014,68.0
18015,75.0
18016,33.0
18017,23.0
18018,31.0
18019,30.0
18020,72.0
18021,84.0
18022,52.0
18023,67.0
18024,71.0
18025,74.0
18026,65.0
18027,53.0
18028,70.0
18029,141.0
18030,151.0
18031,104.0
18032,51.0
18033,52.0
18034,74.0
18035,58.0
18036,83.0
18037,90.0
18038,43.0
18039,61.0
18040,48.0
18041,75.0
18042,95.0
18043,97.0
18044,113.0
18045,93.0
18046,92.0
18047,81.0
18048,77.0
18049,70.0
18050,90.0
18051,83.0
18052,85.0
18053,103.0
18054,100.0
18055,20.0
18056,23.0
18057,52.0
18058,49.0
18059,59.0
18060,80.0
18061,99.0
18062,82.0
18063,59.0
18064,30.0
18065,41.0
18066,58.0
18067,56.0
18068,67.0
18069,69.0
18070,99.0
18071,66.0
18072,57.0
18073,56.0
18074,68.0
18075,3.0
18076,1.0
18077,2.0
18078,4.0
18079,5.0
18080,5.0
18081,4.0
18082,1.0
18083,2.0
18084,4.0
18085,5.0
18086,4.0
18087,3.0
18088,3.0
18089,3.0
18090,1.0
18091,2.0
18092,2.0
18093,3.0
18094,5.0
18095,4.0
18096,5.0
18097,8.0
18098,7.0
18099,3.0
18100,1.0
18101,1.0
18102,2.0
18103,2.0
18104,1.0
18105,1.0
18106,1.0
18107,1.0
18108,2.0
18109,3.0
18110,5.0
18111,5.0
18112,2.0
18113,1.0
18114,1.0
18115,1.0
18116,1.0
18117,1.0
18118,3.0
18119,2.0
18120,1.0
18121,1.0
18122,1.0
18123,1.0
18124,1.0
18125,3.0
18126,2.0
18127,1.0
18128,1.0
18129,1.0
18130,1.0
18131,1.0
18132,1.0
18133,1.0
18134,2.0
18135,2.0
18136,2.0
18137,2.0
18138,1.0
18139,1.0
18140,2.0
18141,1.0
18142,1.0
18143,1.0
18144,1.0
18145,1.0
18146,2.0
18147,3.0
18148,3.0
18149,3.0
18150,4.0
18151,4.0
18152,4.0
18153,2.0
18154,1.0
18155,1.0
18156,2.0
18157,3.0
18158,3.0
18159,4.0
18160,5.0
18161,4.0
18162,1.0
18163,2.0
18164,2.0
18165,3.0
18166,2.0
18167,2.0
18168,50.0
18169,63.0
18170,72.0
18171,57.0
18172,61.0
18173,65.0
18174,65.0
18175,59.0
18176,53.0
18177,50.0
18178,34.0
18179,30.0
18180,42.0
18181,42.0
18182,42.0
18183,25.0
18184,25.0
18185,25.0
18186,50.0
18187,72.0
18188,63.0
18189,61.0
18190,61.0
18191,68.0
18192,54.0
18193,68.0
18194,70.0
18195,69.0
18196,65.0
18197,59.0
18198,59.0
18199,61.0
18200,63.0
18201,70.0
18202,74.0
18203,65.0
18204,93.0
18205,95.0
18206,82.0
18207,61.0
18208,61.0
18209,74.0
18210,80.0
18211,65.0
18212,53.0
18213,46.0
18214,50.0
18215,57.0
18216,57.0
18217,69.0
18218,85.0
18219,82.0
18220,67.0
18221,65.0
18222,78.0
18223,76.0
18224,78.0
18225,89.0
18226,82.0
18227,61.0
18228,72.0
18229,87.0
18230,78.0
18231,72.0
18232,124.0
18233,127.0
18234,93.0
18235,82.0
18236,82.0
18237,85.0
18238,87.0
18239,87.0
18240,68.0
18241,66.0
18242,95.0
18243,117.0
18244,144.0
18245,149.0
18246,124.0
18247,86.0
18248,76.0
18249,107.0
18250,114.0
18251,89.0
18252,91.0
18253,104.0
18254,112.0
18255,125.0
18256,119.0
18257,69.0
18258,59.0
18259,38.0
18260,57.0
18261,25.0
18262,107.0
18263,123.0
18264,131.0
18265,152.0
18266,135.0
18267,123.0
18268,128.0
18269,81.0
18270,103.0
18271,113.0
18272,120.0
18273,116.0
18274,85.0
18275,104.0
18276,107.0
18277,121.0
18278,105.0
18279,121.0
18280,151.0
18281,126.0
18282,127.0
18283,85.0
18284,108.0
18285,126.0
18286,139.0
18287,93.0
18288,109.0
18289,73.0
18290,87.0
18291,94.0
18292,114.0
18293,132.0
18294,109.0
18295,110.0
18296,128.0
18297,147.0
18298,123.0
18299,127.0
18300,153.0
18301,142.0
18302,153.0
18303,148.0
18304,155.0
18305,123.0
18306,103.0
18307,117.0
18308,125.0
18309,121.0
18310,125.0
18311,119.0
18312,151.0
18313,116.0
18314,121.0
